#z x_HI x_HeI x_HeII [all fractions are volume weighted]
12.6307 9.7741e-01 7.7234e-02 1.7011e-03
12.6168 9.7720e-01 7.7218e-02 1.7168e-03
12.6029 9.7699e-01 7.7202e-02 1.7327e-03
12.5890 9.7678e-01 7.7186e-02 1.7487e-03
12.5751 9.7656e-01 7.7169e-02 1.7648e-03
12.5716 9.7652e-01 7.7165e-02 1.7687e-03
12.5681 9.7647e-01 7.7161e-02 1.7726e-03
12.5612 9.7634e-01 7.7151e-02 1.7833e-03
12.5473 9.7604e-01 7.7129e-02 1.8049e-03
12.5335 9.7583e-01 7.7114e-02 1.8201e-03
12.5196 9.7562e-01 7.7097e-02 1.8364e-03
12.5162 9.7557e-01 7.7093e-02 1.8406e-03
12.5127 9.7552e-01 7.7089e-02 1.8447e-03
12.5058 9.7538e-01 7.7078e-02 1.8558e-03
12.4920 9.7507e-01 7.7055e-02 1.8788e-03
12.4782 9.7485e-01 7.7038e-02 1.8948e-03
12.4644 9.7462e-01 7.7021e-02 1.9121e-03
12.4610 9.7457e-01 7.7017e-02 1.9165e-03
12.4575 9.7453e-01 7.7012e-02 1.9208e-03
12.4506 9.7438e-01 7.7000e-02 1.9325e-03
12.4369 9.7405e-01 7.6977e-02 1.9563e-03
12.4231 9.7383e-01 7.6960e-02 1.9728e-03
12.4094 9.7359e-01 7.6942e-02 1.9906e-03
12.4060 9.7354e-01 7.6937e-02 1.9951e-03
12.4026 9.7349e-01 7.6933e-02 1.9995e-03
12.3957 9.7334e-01 7.6921e-02 2.0114e-03
12.3820 9.7301e-01 7.6896e-02 2.0358e-03
12.3683 9.7278e-01 7.6879e-02 2.0528e-03
12.3547 9.7254e-01 7.6861e-02 2.0711e-03
12.3512 9.7249e-01 7.6856e-02 2.0758e-03
12.3478 9.7244e-01 7.6851e-02 2.0803e-03
12.3410 9.7228e-01 7.6839e-02 2.0925e-03
12.3274 9.7194e-01 7.6814e-02 2.1176e-03
12.3137 9.7170e-01 7.6796e-02 2.1352e-03
12.3001 9.7145e-01 7.6777e-02 2.1540e-03
12.2967 9.7140e-01 7.6772e-02 2.1589e-03
12.2933 9.7135e-01 7.6768e-02 2.1635e-03
12.2865 9.7119e-01 7.6755e-02 2.1759e-03
12.2729 9.7084e-01 7.6729e-02 2.2016e-03
12.2593 9.7059e-01 7.6711e-02 2.2197e-03
12.2458 9.7034e-01 7.6692e-02 2.2388e-03
12.2322 9.7008e-01 7.6672e-02 2.2586e-03
12.2187 9.6982e-01 7.6652e-02 2.2785e-03
12.2052 9.6956e-01 7.6632e-02 2.2984e-03
12.1917 9.6930e-01 7.6611e-02 2.3184e-03
12.1782 9.6903e-01 7.6591e-02 2.3385e-03
12.1647 9.6876e-01 7.6571e-02 2.3587e-03
